name,group,kind,nnz,rows,cols,link
USAir97,Pajek,Undirected Weighted Graph,4252,332,332,https://sparse.tamu.edu/MM/Pajek/USAir97.tar.gz
USpowerGrid,Pajek,Undirected Graph,13188,4941,4941,https://sparse.tamu.edu/MM/Pajek/USpowerGrid.tar.gz
Wordnet3,Pajek,Directed Weighted Graph,132964,82670,82670,https://sparse.tamu.edu/MM/Pajek/Wordnet3.tar.gz
WorldCities,Pajek,Weighted Bipartite Graph,7518,315,100,https://sparse.tamu.edu/MM/Pajek/WorldCities.tar.gz
yeast,Pajek,Undirected Graph,13828,2361,2361,https://sparse.tamu.edu/MM/Pajek/yeast.tar.gz
Zewail,Pajek,Directed Multigraph,54233,6752,6752,https://sparse.tamu.edu/MM/Pajek/Zewail.tar.gz
extr1b,Zitney,Chemical Process Simulation Problem Sequence,10965,2836,2836,https://sparse.tamu.edu/MM/Zitney/extr1b.tar.gz
hydr1c,Zitney,Chemical Process Simulation Problem Sequence,22592,5308,5308,https://sparse.tamu.edu/MM/Zitney/hydr1c.tar.gz
c-18,Schenk_IBMNA,Optimization Problem,15145,2169,2169,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-18.tar.gz
c-19,Schenk_IBMNA,Optimization Problem,21817,2327,2327,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-19.tar.gz
c-20,Schenk_IBMNA,Optimization Problem,20445,2921,2921,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-20.tar.gz
c-21,Schenk_IBMNA,Optimization Problem,32145,3509,3509,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-21.tar.gz
c-22,Schenk_IBMNA,Optimization Problem,28870,3792,3792,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-22.tar.gz
c-23,Schenk_IBMNA,Optimization Problem,31079,3969,3969,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-23.tar.gz
c-24,Schenk_IBMNA,Optimization Problem,35699,4119,4119,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-24.tar.gz
c-25,Schenk_IBMNA,Optimization Problem,49635,3797,3797,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-25.tar.gz
c-26,Schenk_IBMNA,Optimization Problem,34537,4307,4307,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-26.tar.gz
c-27,Schenk_IBMNA,Optimization Problem,30927,4563,4563,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-27.tar.gz
c-28,Schenk_IBMNA,Optimization Problem,30590,4598,4598,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-28.tar.gz
c-29,Schenk_IBMNA,Optimization Problem,43731,5033,5033,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-29.tar.gz
c-30,Schenk_IBMNA,Optimization Problem,65693,5321,5321,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-30.tar.gz
c-31,Schenk_IBMNA,Optimization Problem,78571,5339,5339,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-31.tar.gz
c-32,Schenk_IBMNA,Optimization Problem,54471,5975,5975,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-32.tar.gz
c-33,Schenk_IBMNA,Optimization Problem,56123,6317,6317,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-33.tar.gz
c-34,Schenk_IBMNA,Optimization Problem,64333,6611,6611,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-34.tar.gz
c-35,Schenk_IBMNA,Optimization Problem,62891,6537,6537,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-35.tar.gz
c-36,Schenk_IBMNA,Optimization Problem,65941,7479,7479,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-36.tar.gz
c-37,Schenk_IBMNA,Optimization Problem,74676,8204,8204,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-37.tar.gz
c-38,Schenk_IBMNA,Optimization Problem,77689,8127,8127,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-38.tar.gz
c-39,Schenk_IBMNA,Optimization Problem,116587,9271,9271,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-39.tar.gz
c-40,Schenk_IBMNA,Optimization Problem,81501,9941,9941,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-40.tar.gz
c-41,Schenk_IBMNA,Optimization Problem,101635,9769,9769,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-41.tar.gz
c-42,Schenk_IBMNA,Optimization Problem,110285,10471,10471,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-42.tar.gz
c-43,Schenk_IBMNA,Optimization Problem,123659,11125,11125,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-43.tar.gz
c-44,Schenk_IBMNA,Optimization Problem,85000,10728,10728,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-44.tar.gz
c-45,Schenk_IBMNA,Optimization Problem,174452,13206,13206,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-45.tar.gz
c-46,Schenk_IBMNA,Optimization Problem,130397,14913,14913,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-46.tar.gz
c-47,Schenk_IBMNA,Optimization Problem,211401,15343,15343,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-47.tar.gz
c-48,Schenk_IBMNA,Optimization Problem,166080,18354,18354,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-48.tar.gz
c-49,Schenk_IBMNA,Optimization Problem,157040,21132,21132,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-49.tar.gz
c-50,Schenk_IBMNA,Optimization Problem,180245,22401,22401,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-50.tar.gz
c-51,Schenk_IBMNA,Optimization Problem,203048,23196,23196,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-51.tar.gz
c-52,Schenk_IBMNA,Optimization Problem,202708,23948,23948,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-52.tar.gz
c-53,Schenk_IBMNA,Optimization Problem,355139,30235,30235,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-53.tar.gz
c-54,Schenk_IBMNA,Optimization Problem,385987,31793,31793,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-54.tar.gz
c-56,Schenk_IBMNA,Optimization Problem,380240,35910,35910,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-56.tar.gz
c-57,Schenk_IBMNA,Optimization Problem,403373,37833,37833,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-57.tar.gz
c-60,Schenk_IBMNA,Optimization Problem,298570,43640,43640,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-60.tar.gz
c-61,Schenk_IBMNA,Optimization Problem,310016,43618,43618,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-61.tar.gz
c-65,Schenk_IBMNA,Optimization Problem,360428,48066,48066,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-65.tar.gz
c-big,Schenk_IBMNA,Optimization Problem,2340859,345241,345241,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-big.tar.gz
af_0_k101,Schenk_AFE,Structural Problem,17550675,503625,503625,https://sparse.tamu.edu/MM/Schenk_AFE/af_0_k101.tar.gz
af_1_k101,Schenk_AFE,Structural Problem,17550675,503625,503625,https://sparse.tamu.edu/MM/Schenk_AFE/af_1_k101.tar.gz
af_2_k101,Schenk_AFE,Structural Problem,17550675,503625,503625,https://sparse.tamu.edu/MM/Schenk_AFE/af_2_k101.tar.gz
af_3_k101,Schenk_AFE,Structural Problem,17550675,503625,503625,https://sparse.tamu.edu/MM/Schenk_AFE/af_3_k101.tar.gz
af_4_k101,Schenk_AFE,Structural Problem,17550675,503625,503625,https://sparse.tamu.edu/MM/Schenk_AFE/af_4_k101.tar.gz
af_5_k101,Schenk_AFE,Structural Problem,17550675,503625,503625,https://sparse.tamu.edu/MM/Schenk_AFE/af_5_k101.tar.gz
af_shell10,Schenk_AFE,Structural Problem,52259885,1508065,1508065,https://sparse.tamu.edu/MM/Schenk_AFE/af_shell10.tar.gz
c-64b,Schenk_IBMNA,Subsequent Optimization Problem,707601,51035,51035,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-64b.tar.gz
c-66b,Schenk_IBMNA,Subsequent Optimization Problem,444851,49989,49989,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-66b.tar.gz
c-67b,Schenk_IBMNA,Subsequent Optimization Problem,530583,57975,57975,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-67b.tar.gz
c-73b,Schenk_IBMNA,Subsequent Optimization Problem,1279274,169422,169422,https://sparse.tamu.edu/MM/Schenk_IBMNA/c-73b.tar.gz
conf5_0-4x4-10,QCD,Theoretical/Quantum Chemistry Problem,119808,3072,3072,https://sparse.tamu.edu/MM/QCD/conf5_0-4x4-10.tar.gz
conf5_0-4x4-14,QCD,Theoretical/Quantum Chemistry Problem,119808,3072,3072,https://sparse.tamu.edu/MM/QCD/conf5_0-4x4-14.tar.gz
conf5_0-4x4-18,QCD,Theoretical/Quantum Chemistry Problem,119808,3072,3072,https://sparse.tamu.edu/MM/QCD/conf5_0-4x4-18.tar.gz
conf5_0-4x4-22,QCD,Theoretical/Quantum Chemistry Problem,119808,3072,3072,https://sparse.tamu.edu/MM/QCD/conf5_0-4x4-22.tar.gz
conf5_0-4x4-26,QCD,Theoretical/Quantum Chemistry Problem,119808,3072,3072,https://sparse.tamu.edu/MM/QCD/conf5_0-4x4-26.tar.gz
conf6_0-4x4-20,QCD,Theoretical/Quantum Chemistry Problem,119808,3072,3072,https://sparse.tamu.edu/MM/QCD/conf6_0-4x4-20.tar.gz
conf6_0-4x4-30,QCD,Theoretical/Quantum Chemistry Problem,119808,3072,3072,https://sparse.tamu.edu/MM/QCD/conf6_0-4x4-30.tar.gz
conf5_4-8x8-05,QCD,Theoretical/Quantum Chemistry Problem,1916928,49152,49152,https://sparse.tamu.edu/MM/QCD/conf5_4-8x8-05.tar.gz
conf5_4-8x8-10,QCD,Theoretical/Quantum Chemistry Problem,1916928,49152,49152,https://sparse.tamu.edu/MM/QCD/conf5_4-8x8-10.tar.gz
conf5_4-8x8-15,QCD,Theoretical/Quantum Chemistry Problem,1916928,49152,49152,https://sparse.tamu.edu/MM/QCD/conf5_4-8x8-15.tar.gz
conf5_4-8x8-20,QCD,Theoretical/Quantum Chemistry Problem,1916928,49152,49152,https://sparse.tamu.edu/MM/QCD/conf5_4-8x8-20.tar.gz
conf6_0-8x8-20,QCD,Theoretical/Quantum Chemistry Problem,1916928,49152,49152,https://sparse.tamu.edu/MM/QCD/conf6_0-8x8-20.tar.gz
conf6_0-8x8-30,QCD,Theoretical/Quantum Chemistry Problem,1916928,49152,49152,https://sparse.tamu.edu/MM/QCD/conf6_0-8x8-30.tar.gz
conf6_0-8x8-80,QCD,Theoretical/Quantum Chemistry Problem,1916928,49152,49152,https://sparse.tamu.edu/MM/QCD/conf6_0-8x8-80.tar.gz
s1rmq4m1,Cylshell,Structural Problem,262411,5489,5489,https://sparse.tamu.edu/MM/Cylshell/s1rmq4m1.tar.gz
s2rmq4m1,Cylshell,Structural Problem,263351,5489,5489,https://sparse.tamu.edu/MM/Cylshell/s2rmq4m1.tar.gz
s3rmq4m1,Cylshell,Structural Problem,262943,5489,5489,https://sparse.tamu.edu/MM/Cylshell/s3rmq4m1.tar.gz
s1rmt3m1,Cylshell,Structural Problem,217651,5489,5489,https://sparse.tamu.edu/MM/Cylshell/s1rmt3m1.tar.gz
s2rmt3m1,Cylshell,Structural Problem,217681,5489,5489,https://sparse.tamu.edu/MM/Cylshell/s2rmt3m1.tar.gz
s3rmt3m1,Cylshell,Structural Problem,217669,5489,5489,https://sparse.tamu.edu/MM/Cylshell/s3rmt3m1.tar.gz
s3rmt3m3,Cylshell,Structural Problem,207123,5357,5357,https://sparse.tamu.edu/MM/Cylshell/s3rmt3m3.tar.gz
cryg10000,Bai,Materials Problem,49699,10000,10000,https://sparse.tamu.edu/MM/Bai/cryg10000.tar.gz
cryg2500,Bai,Materials Problem,12349,2500,2500,https://sparse.tamu.edu/MM/Bai/cryg2500.tar.gz
dw2048,Bai,Electromagnetics Problem,10114,2048,2048,https://sparse.tamu.edu/MM/Bai/dw2048.tar.gz
dw8192,Bai,Electromagnetics Problem,41746,8192,8192,https://sparse.tamu.edu/MM/Bai/dw8192.tar.gz
dwa512,Bai,Electromagnetics Problem,2480,512,512,https://sparse.tamu.edu/MM/Bai/dwa512.tar.gz
dwb512,Bai,Electromagnetics Problem,2500,512,512,https://sparse.tamu.edu/MM/Bai/dwb512.tar.gz
dwg961a,Bai,Electromagnetics Problem,3405,961,961,https://sparse.tamu.edu/MM/Bai/dwg961a.tar.gz
dwg961b,Bai,Electromagnetics Problem,10591,961,961,https://sparse.tamu.edu/MM/Bai/dwg961b.tar.gz
mhd1280a,Bai,Electromagnetics Problem,47906,1280,1280,https://sparse.tamu.edu/MM/Bai/mhd1280a.tar.gz
mhd1280b,Bai,Electromagnetics Problem,22778,1280,1280,https://sparse.tamu.edu/MM/Bai/mhd1280b.tar.gz
mhd3200a,Bai,Electromagnetics Problem,68026,3200,3200,https://sparse.tamu.edu/MM/Bai/mhd3200a.tar.gz
mhd3200b,Bai,Electromagnetics Problem,18316,3200,3200,https://sparse.tamu.edu/MM/Bai/mhd3200b.tar.gz
mhd4800a,Bai,Electromagnetics Problem,102252,4800,4800,https://sparse.tamu.edu/MM/Bai/mhd4800a.tar.gz
mhd4800b,Bai,Electromagnetics Problem,27520,4800,4800,https://sparse.tamu.edu/MM/Bai/mhd4800b.tar.gz
qh1484,Bai,Power Network Problem,6110,1484,1484,https://sparse.tamu.edu/MM/Bai/qh1484.tar.gz
qh768,Bai,Power Network Problem,2934,768,768,https://sparse.tamu.edu/MM/Bai/qh768.tar.gz
rdb1250,Bai,Computational Fluid Dynamics Problem,7300,1250,1250,https://sparse.tamu.edu/MM/Bai/rdb1250.tar.gz
rdb1250l,Bai,Computational Fluid Dynamics Problem,7300,1250,1250,https://sparse.tamu.edu/MM/Bai/rdb1250l.tar.gz
rdb200,Bai,Computational Fluid Dynamics Problem,1120,200,200,https://sparse.tamu.edu/MM/Bai/rdb200.tar.gz
rdb200l,Bai,Computational Fluid Dynamics Problem,1120,200,200,https://sparse.tamu.edu/MM/Bai/rdb200l.tar.gz
rdb2048_noL,Bai,Computational Fluid Dynamics Problem,12032,2048,2048,https://sparse.tamu.edu/MM/Bai/rdb2048_noL.tar.gz
rdb3200l,Bai,Computational Fluid Dynamics Problem,18880,3200,3200,https://sparse.tamu.edu/MM/Bai/rdb3200l.tar.gz
rdb450,Bai,Computational Fluid Dynamics Problem,2580,450,450,https://sparse.tamu.edu/MM/Bai/rdb450.tar.gz
rdb450l,Bai,Computational Fluid Dynamics Problem,2580,450,450,https://sparse.tamu.edu/MM/Bai/rdb450l.tar.gz
rdb800l,Bai,Computational Fluid Dynamics Problem,4640,800,800,https://sparse.tamu.edu/MM/Bai/rdb800l.tar.gz
tols1090,Bai,Computational Fluid Dynamics Problem,3546,1090,1090,https://sparse.tamu.edu/MM/Bai/tols1090.tar.gz
tols2000,Bai,Computational Fluid Dynamics Problem,5184,2000,2000,https://sparse.tamu.edu/MM/Bai/tols2000.tar.gz
tols340,Bai,Computational Fluid Dynamics Problem,2196,340,340,https://sparse.tamu.edu/MM/Bai/tols340.tar.gz
tols4000,Bai,Computational Fluid Dynamics Problem,8784,4000,4000,https://sparse.tamu.edu/MM/Bai/tols4000.tar.gz
tols90,Bai,Computational Fluid Dynamics Problem,1746,90,90,https://sparse.tamu.edu/MM/Bai/tols90.tar.gz
invextr1_new,POLYFLOW,Computational Fluid Dynamics Problem,1793881,30412,30412,https://sparse.tamu.edu/MM/POLYFLOW/invextr1_new.tar.gz
mixtank_new,POLYFLOW,Computational Fluid Dynamics Problem,1990919,29957,29957,https://sparse.tamu.edu/MM/POLYFLOW/mixtank_new.tar.gz
msdoor,INPRO,Structural Problem,19173163,415863,415863,https://sparse.tamu.edu/MM/INPRO/msdoor.tar.gz
nug08-3rd,Mittelmann,Linear Programming Problem,148416,19728,29856,https://sparse.tamu.edu/MM/Mittelmann/nug08-3rd.tar.gz
pds-30,Mittelmann,Linear Programming Problem,340635,49944,158489,https://sparse.tamu.edu/MM/Mittelmann/pds-30.tar.gz
pds-40,Mittelmann,Linear Programming Problem,466800,66844,217531,https://sparse.tamu.edu/MM/Mittelmann/pds-40.tar.gz
pds-50,Mittelmann,Linear Programming Problem,590833,83060,275814,https://sparse.tamu.edu/MM/Mittelmann/pds-50.tar.gz
pds-60,Mittelmann,Linear Programming Problem,719557,99431,336421,https://sparse.tamu.edu/MM/Mittelmann/pds-60.tar.gz
pds-70,Mittelmann,Linear Programming Problem,833465,114944,390005,https://sparse.tamu.edu/MM/Mittelmann/pds-70.tar.gz
pds-80,Mittelmann,Linear Programming Problem,927826,129181,434580,https://sparse.tamu.edu/MM/Mittelmann/pds-80.tar.gz
pds-90,Mittelmann,Linear Programming Problem,1014136,142823,475448,https://sparse.tamu.edu/MM/Mittelmann/pds-90.tar.gz
pds-100,Mittelmann,Linear Programming Problem,1096002,156243,514577,https://sparse.tamu.edu/MM/Mittelmann/pds-100.tar.gz
rail507,Mittelmann,Linear Programming Problem,409856,507,63516,https://sparse.tamu.edu/MM/Mittelmann/rail507.tar.gz
rail516,Mittelmann,Linear Programming Problem,315412,516,47827,https://sparse.tamu.edu/MM/Mittelmann/rail516.tar.gz
rail582,Mittelmann,Linear Programming Problem,402290,582,56097,https://sparse.tamu.edu/MM/Mittelmann/rail582.tar.gz
rail2586,Mittelmann,Linear Programming Problem,8011362,2586,923269,https://sparse.tamu.edu/MM/Mittelmann/rail2586.tar.gz
rail4284,Mittelmann,Linear Programming Problem,11284032,4284,1096894,https://sparse.tamu.edu/MM/Mittelmann/rail4284.tar.gz
sgpf5y6,Mittelmann,Linear Programming Problem,831976,246077,312540,https://sparse.tamu.edu/MM/Mittelmann/sgpf5y6.tar.gz
stormG2_1000,Mittelmann,Linear Programming Problem,3459881,528185,1377306,https://sparse.tamu.edu/MM/Mittelmann/stormG2_1000.tar.gz
watson_1,Mittelmann,Linear Programming Problem,1055093,201155,386992,https://sparse.tamu.edu/MM/Mittelmann/watson_1.tar.gz
watson_2,Mittelmann,Linear Programming Problem,1846391,352013,677224,https://sparse.tamu.edu/MM/Mittelmann/watson_2.tar.gz
cont11_l,Mittelmann,Linear Programming Problem,5382999,1468599,1961394,https://sparse.tamu.edu/MM/Mittelmann/cont11_l.tar.gz
cont1_l,Mittelmann,Linear Programming Problem,7031999,1918399,1921596,https://sparse.tamu.edu/MM/Mittelmann/cont1_l.tar.gz
fome11,Mittelmann,Linear Programming Problem,71264,12142,24460,https://sparse.tamu.edu/MM/Mittelmann/fome11.tar.gz
fome12,Mittelmann,Linear Programming Problem,142528,24284,48920,https://sparse.tamu.edu/MM/Mittelmann/fome12.tar.gz
fome13,Mittelmann,Linear Programming Problem,285056,48568,97840,https://sparse.tamu.edu/MM/Mittelmann/fome13.tar.gz
fome20,Mittelmann,Linear Programming Problem,232647,33874,108175,https://sparse.tamu.edu/MM/Mittelmann/fome20.tar.gz
fome21,Mittelmann,Linear Programming Problem,465294,67748,216350,https://sparse.tamu.edu/MM/Mittelmann/fome21.tar.gz
neos,Mittelmann,Linear Programming Problem,1526794,479119,515905,https://sparse.tamu.edu/MM/Mittelmann/neos.tar.gz
neos1,Mittelmann,Linear Programming Problem,599590,131581,133473,https://sparse.tamu.edu/MM/Mittelmann/neos1.tar.gz
neos2,Mittelmann,Linear Programming Problem,685087,132568,134128,https://sparse.tamu.edu/MM/Mittelmann/neos2.tar.gz
neos3,Mittelmann,Linear Programming Problem,2055024,512209,518832,https://sparse.tamu.edu/MM/Mittelmann/neos3.tar.gz
spal_004,Mittelmann,Linear Programming Problem,46168124,10203,321696,https://sparse.tamu.edu/MM/Mittelmann/spal_004.tar.gz
gams10am,Meszaros,Linear Programming Problem,407,114,171,https://sparse.tamu.edu/MM/Meszaros/gams10am.tar.gz
gams30am,Meszaros,Linear Programming Problem,1287,354,531,https://sparse.tamu.edu/MM/Meszaros/gams30am.tar.gz
gams60am,Meszaros,Linear Programming Problem,2607,714,1071,https://sparse.tamu.edu/MM/Meszaros/gams60am.tar.gz
gas11,Meszaros,Linear Programming Problem,2166,459,862,https://sparse.tamu.edu/MM/Meszaros/gas11.tar.gz
aa01,Meszaros,Linear Programming Problem,72965,823,8904,https://sparse.tamu.edu/MM/Meszaros/aa01.tar.gz
aa03,Meszaros,Linear Programming Problem,70806,825,8627,https://sparse.tamu.edu/MM/Meszaros/aa03.tar.gz
aa3,Meszaros,Linear Programming Problem,70806,825,8627,https://sparse.tamu.edu/MM/Meszaros/aa3.tar.gz
aa4,Meszaros,Linear Programming Problem,52121,426,7195,https://sparse.tamu.edu/MM/Meszaros/aa4.tar.gz
aa5,Meszaros,Linear Programming Problem,65953,801,8308,https://sparse.tamu.edu/MM/Meszaros/aa5.tar.gz
aa6,Meszaros,Linear Programming Problem,51728,646,7292,https://sparse.tamu.edu/MM/Meszaros/aa6.tar.gz
air02,Meszaros,Linear Programming Problem,61555,50,6774,https://sparse.tamu.edu/MM/Meszaros/air02.tar.gz
air03,Meszaros,Linear Programming Problem,91028,124,10757,https://sparse.tamu.edu/MM/Meszaros/air03.tar.gz
air04,Meszaros,Linear Programming Problem,72965,823,8904,https://sparse.tamu.edu/MM/Meszaros/air04.tar.gz
air05,Meszaros,Linear Programming Problem,52121,426,7195,https://sparse.tamu.edu/MM/Meszaros/air05.tar.gz
air06,Meszaros,Linear Programming Problem,70806,825,8627,https://sparse.tamu.edu/MM/Meszaros/air06.tar.gz
aircraft,Meszaros,Linear Programming Problem,20267,3754,7517,https://sparse.tamu.edu/MM/Meszaros/aircraft.tar.gz
bas1lp,Meszaros,Linear Programming Problem,587775,5411,9825,https://sparse.tamu.edu/MM/Meszaros/bas1lp.tar.gz
baxter,Meszaros,Linear Programming Problem,111576,27441,30733,https://sparse.tamu.edu/MM/Meszaros/baxter.tar.gz
car4,Meszaros,Linear Programming Problem,63724,16384,33052,https://sparse.tamu.edu/MM/Meszaros/car4.tar.gz
cari,Meszaros,Linear Programming Problem,152800,400,1200,https://sparse.tamu.edu/MM/Meszaros/cari.tar.gz
ch,Meszaros,Linear Programming Problem,24102,3700,8291,https://sparse.tamu.edu/MM/Meszaros/ch.tar.gz
co5,Meszaros,Linear Programming Problem,57993,5774,12325,https://sparse.tamu.edu/MM/Meszaros/co5.tar.gz
co9,Meszaros,Linear Programming Problem,109651,10789,22924,https://sparse.tamu.edu/MM/Meszaros/co9.tar.gz
complex,Meszaros,Linear Programming Problem,46463,1023,1408,https://sparse.tamu.edu/MM/Meszaros/complex.tar.gz
cq5,Meszaros,Linear Programming Problem,51571,5048,11748,https://sparse.tamu.edu/MM/Meszaros/cq5.tar.gz
cq9,Meszaros,Linear Programming Problem,96653,9278,21534,https://sparse.tamu.edu/MM/Meszaros/cq9.tar.gz
cr42,Meszaros,Linear Programming Problem,6614,905,1513,https://sparse.tamu.edu/MM/Meszaros/cr42.tar.gz
crew1,Meszaros,Linear Programming Problem,46950,135,6469,https://sparse.tamu.edu/MM/Meszaros/crew1.tar.gz
dano3mip,Meszaros,Linear Programming Problem,81633,3202,15851,https://sparse.tamu.edu/MM/Meszaros/dano3mip.tar.gz
dbic1,Meszaros,Linear Programming Problem,1081843,43200,226317,https://sparse.tamu.edu/MM/Meszaros/dbic1.tar.gz
dbir1,Meszaros,Linear Programming Problem,1077025,18804,45775,https://sparse.tamu.edu/MM/Meszaros/dbir1.tar.gz
dbir2,Meszaros,Linear Programming Problem,1158159,18906,45877,https://sparse.tamu.edu/MM/Meszaros/dbir2.tar.gz
df2177,Meszaros,Linear Programming Problem,22336,630,10358,https://sparse.tamu.edu/MM/Meszaros/df2177.tar.gz
e18,Meszaros,Linear Programming Problem,156466,24617,38602,https://sparse.tamu.edu/MM/Meszaros/e18.tar.gz
ex3sta1,Meszaros,Linear Programming Problem,68779,17443,17516,https://sparse.tamu.edu/MM/Meszaros/ex3sta1.tar.gz
farm,Meszaros,Linear Programming Problem,41,7,17,https://sparse.tamu.edu/MM/Meszaros/farm.tar.gz
gams10a,Meszaros,Linear Programming Problem,407,114,171,https://sparse.tamu.edu/MM/Meszaros/gams10a.tar.gz
gams30a,Meszaros,Linear Programming Problem,1287,354,531,https://sparse.tamu.edu/MM/Meszaros/gams30a.tar.gz
ge,Meszaros,Linear Programming Problem,44825,10099,16369,https://sparse.tamu.edu/MM/Meszaros/ge.tar.gz
iiasa,Meszaros,Linear Programming Problem,7317,669,3639,https://sparse.tamu.edu/MM/Meszaros/iiasa.tar.gz
jendrec1,Meszaros,Linear Programming Problem,89608,2109,4228,https://sparse.tamu.edu/MM/Meszaros/jendrec1.tar.gz
kl02,Meszaros,Linear Programming Problem,212536,71,36699,https://sparse.tamu.edu/MM/Meszaros/kl02.tar.gz
l9,Meszaros,Linear Programming Problem,4659,244,1483,https://sparse.tamu.edu/MM/Meszaros/l9.tar.gz
lp22,Meszaros,Linear Programming Problem,68518,2958,16392,https://sparse.tamu.edu/MM/Meszaros/lp22.tar.gz
lpl2,Meszaros,Linear Programming Problem,32232,3294,10881,https://sparse.tamu.edu/MM/Meszaros/lpl2.tar.gz
lpl3,Meszaros,Linear Programming Problem,100525,10828,33686,https://sparse.tamu.edu/MM/Meszaros/lpl3.tar.gz
mod2,Meszaros,Linear Programming Problem,199810,34774,66409,https://sparse.tamu.edu/MM/Meszaros/mod2.tar.gz
model1,Meszaros,Linear Programming Problem,3028,362,798,https://sparse.tamu.edu/MM/Meszaros/model1.tar.gz
model2,Meszaros,Linear Programming Problem,7607,379,1321,https://sparse.tamu.edu/MM/Meszaros/model2.tar.gz
model3,Meszaros,Linear Programming Problem,23974,1609,4578,https://sparse.tamu.edu/MM/Meszaros/model3.tar.gz
model4,Meszaros,Linear Programming Problem,45753,1337,4962,https://sparse.tamu.edu/MM/Meszaros/model4.tar.gz
model5,Meszaros,Linear Programming Problem,89925,1888,11802,https://sparse.tamu.edu/MM/Meszaros/model5.tar.gz
